State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,N,P,K,pH,Average_Temperature,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
Uttar Pradesh,BANDA,2006,Kharif,Sugarcane,844.0,3600800.0,4266.350710900474,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BARABANKI,2004,Kharif,Sugarcane,15795.0,85488900.0,5412.402659069326,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BARABANKI,2005,Kharif,Sugarcane,14958.0,73958300.0,4944.397646744217,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BARABANKI,2006,Kharif,Sugarcane,18861.0,106738200.0,5659.201526960395,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BAREILLY,2004,Kharif,Sugarcane,64088.0,401062700.0,6257.999937585819,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BAREILLY,2005,Kharif,Sugarcane,97484.0,551408500.0,5656.400024619425,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BAREILLY,2006,Kharif,Sugarcane,71317.0,392956700.0,5510.000420657067,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BASTI,2004,Kharif,Sugarcane,36518.0,202704100.0,5550.799605673915,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BASTI,2005,Kharif,Sugarcane,30093.0,173961600.0,5780.799521483401,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BASTI,2006,Kharif,Sugarcane,39063.0,207487000.0,5311.599211530092,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BIJNOR,2004,Kharif,Sugarcane,214347.0,1376793700.0,6423.200231400486,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BIJNOR,2005,Kharif,Sugarcane,215833.0,1303976700.0,6041.600218687598,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BIJNOR,2006,Kharif,Sugarcane,222127.0,1381452200.0,6219.199827125924,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BUDAUN,2004,Kharif,Sugarcane,18809.0,118963200.0,6324.801956510181,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BUDAUN,2005,Kharif,Sugarcane,27076.0,171434400.0,6331.599940907076,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BUDAUN,2006,Kharif,Sugarcane,22430.0,142008800.0,6331.199286669639,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BULANDSHAHR,2004,Kharif,Sugarcane,53523.0,322272700.0,6021.200231676102,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BULANDSHAHR,2005,Kharif,Sugarcane,56891.0,323368400.0,5683.999226591201,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,BULANDSHAHR,2006,Kharif,Sugarcane,60208.0,358189400.0,5949.1994419346265,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,CHANDAULI,2004,Kharif,Sugarcane,857.0,3106800.0,3625.204200700117,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,CHANDAULI,2005,Kharif,Sugarcane,784.0,3454900.0,4406.760204081633,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,CHANDAULI,2006,Kharif,Sugarcane,821.0,3404900.0,4147.259439707674,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,CHITRAKOOT,2004,Kharif,Sugarcane,424.0,1640200.0,3868.396226415094,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,CHITRAKOOT,2005,Kharif,Sugarcane,474.0,1491700.0,3147.0464135021098,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,CHITRAKOOT,2006,Kharif,Sugarcane,421.0,1796200.0,4266.508313539192,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,DEORIA,2004,Kharif,Sugarcane,11072.0,54554000.0,4927.203757225433,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,DEORIA,2005,Kharif,Sugarcane,11454.0,62749600.0,5478.400558756766,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,DEORIA,2006,Kharif,Sugarcane,18002.0,87122500.0,4839.601155427175,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,ETAH,2004,Kharif,Sugarcane,8197.0,40834200.0,4981.603025497133,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,ETAH,2005,Kharif,Sugarcane,8228.0,41472400.0,5040.39863879436,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,ETAH,2006,Kharif,Sugarcane,8197.0,42762100.0,5216.798828839819,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,ETAWAH,2004,Kharif,Sugarcane,697.0,3726200.0,5346.054519368723,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,ETAWAH,2005,Kharif,Sugarcane,1061.0,4933400.0,4649.764373232801,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,ETAWAH,2006,Kharif,Sugarcane,749.0,4251700.0,5676.502002670227,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FAIZABAD,2004,Kharif,Sugarcane,16316.0,89450800.0,5482.397646481981,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FAIZABAD,2005,Kharif,Sugarcane,19794.0,108249400.0,5468.798625846216,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FAIZABAD,2006,Kharif,Sugarcane,18529.0,77080600.0,4159.997841221868,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FARRUKHABAD,2004,Kharif,Sugarcane,7439.0,42521300.0,5715.9967737599145,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FARRUKHABAD,2005,Kharif,Sugarcane,10155.0,55170100.0,5432.801575578533,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FARRUKHABAD,2006,Kharif,Sugarcane,12774.0,79122200.0,6194.003444496634,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FATEHPUR,2004,Kharif,Sugarcane,8040.0,41615800.0,5176.094527363184,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FATEHPUR,2005,Kharif,Sugarcane,7073.0,23126500.0,3269.687544182101,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FATEHPUR,2006,Kharif,Sugarcane,9440.0,44886600.0,4754.936440677966,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FIROZABAD,2004,Kharif,Sugarcane,94.0,466900.0,4967.021276595744,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FIROZABAD,2005,Kharif,Sugarcane,147.0,740600.0,5038.095238095238,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,FIROZABAD,2006,Kharif,Sugarcane,95.0,511500.0,5384.21052631579,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2004,Kharif,Sugarcane,2759.0,17434700.0,6319.209858644436,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2005,Kharif,Sugarcane,2591.0,16114300.0,6219.33616364338,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2006,Kharif,Sugarcane,2406.0,15895600.0,6606.650041562761,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GHAZIABAD,2004,Kharif,Sugarcane,64548.0,407891700.0,6319.199665365309,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GHAZIABAD,2005,Kharif,Sugarcane,63260.0,332444000.0,5255.200758773317,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GHAZIABAD,2006,Kharif,Sugarcane,65587.0,388511200.0,5923.600713556039,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GHAZIPUR,2004,Kharif,Sugarcane,7372.0,29901700.0,4056.117742810635,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GHAZIPUR,2005,Kharif,Sugarcane,8601.0,40128500.0,4665.562143936751,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GHAZIPUR,2006,Kharif,Sugarcane,7448.0,39327700.0,5280.303437164339,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GONDA,2004,Kharif,Sugarcane,53374.0,252800600.0,4736.39974519429,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GONDA,2005,Kharif,Sugarcane,55171.0,289262300.0,5243.013539721956,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GONDA,2006,Kharif,Sugarcane,66268.0,304064100.0,4588.400132794109,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GORAKHPUR,2004,Kharif,Sugarcane,3114.0,17302600.0,5556.390494540784,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GORAKHPUR,2005,Kharif,Sugarcane,3337.0,18795300.0,5632.394366197183,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,GORAKHPUR,2006,Kharif,Sugarcane,4225.0,23132700.0,5475.19526627219,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HAMIRPUR,2004,Kharif,Sugarcane,2996.0,11590000.0,3868.491321762349,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HAMIRPUR,2005,Kharif,Sugarcane,4065.0,12793100.0,3147.134071340713,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HAMIRPUR,2006,Kharif,Sugarcane,4430.0,18900100.0,4266.388261851016,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HARDOI,2004,Kharif,Sugarcane,25856.0,130510700.0,5047.598236386138,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HARDOI,2005,Kharif,Sugarcane,32683.0,156041700.0,4774.399534926414,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HARDOI,2006,Kharif,Sugarcane,25856.0,136747200.0,5288.799504950495,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HATHRAS,2004,Kharif,Sugarcane,490.0,2433800.0,4966.938775510204,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HATHRAS,2005,Kharif,Sugarcane,1337.0,6735700.0,5037.92071802543,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,HATHRAS,2006,Kharif,Sugarcane,516.0,2778500.0,5384.68992248062,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JALAUN,2004,Kharif,Sugarcane,1579.0,9519900.0,6029.069031032299,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JALAUN,2005,Kharif,Sugarcane,2447.0,5498600.0,2247.078054760932,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JALAUN,2006,Kharif,Sugarcane,3644.0,14041600.0,3853.347969264544,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JAUNPUR,2004,Kharif,Sugarcane,10237.0,43654700.0,4264.403633877112,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JAUNPUR,2005,Kharif,Sugarcane,12667.0,60690100.0,4791.197600063157,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JAUNPUR,2006,Kharif,Sugarcane,10545.0,62067900.0,5886.002844950213,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JHANSI,2004,Kharif,Sugarcane,67.0,404000.0,6029.850746268657,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JHANSI,2005,Kharif,Sugarcane,67.0,150600.0,2247.761194029851,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,JHANSI,2006,Kharif,Sugarcane,139.0,535600.0,3853.237410071943,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANNAUJ,2004,Kharif,Sugarcane,358.0,1913900.0,5346.089385474861,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANNAUJ,2005,Kharif,Sugarcane,355.0,1650600.0,4649.577464788732,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANNAUJ,2006,Kharif,Sugarcane,358.0,2032200.0,5676.536312849162,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANPUR DEHAT,2004,Kharif,Sugarcane,2501.0,11382600.0,4551.219512195122,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANPUR DEHAT,2005,Kharif,Sugarcane,2772.0,11756600.0,4241.197691197693,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANPUR DEHAT,2006,Kharif,Sugarcane,2408.0,10862000.0,4510.797342192691,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANPUR NAGAR,2004,Kharif,Sugarcane,4090.0,21097300.0,5158.264058679707,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANPUR NAGAR,2005,Kharif,Sugarcane,4652.0,14806300.0,3182.7815993121244,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KANPUR NAGAR,2006,Kharif,Sugarcane,4492.0,21697400.0,4830.231522707035,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KAUSHAMBI,2004,Kharif,Sugarcane,1659.0,11326700.0,6827.426160337553,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KAUSHAMBI,2005,Kharif,Sugarcane,2927.0,10844100.0,3704.851383669286,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KAUSHAMBI,2006,Kharif,Sugarcane,1832.0,6023900.0,3288.155021834061,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KHERI,2004,Kharif,Sugarcane,211097.0,1279078900.0,6059.19979914447,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KHERI,2005,Kharif,Sugarcane,231170.0,1311936000.0,5675.200069213133,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KHERI,2006,Kharif,Sugarcane,227118.0,1342358200.0,5910.399880238467,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KUSHI NAGAR,2004,Kharif,Sugarcane,68437.0,364249100.0,5322.400163654164,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KUSHI NAGAR,2005,Kharif,Sugarcane,70771.0,372934900.0,5269.600542595131,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,KUSHI NAGAR,2006,Kharif,Sugarcane,74959.0,404119000.0,5391.200522952548,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,LALITPUR,2004,Kharif,Sugarcane,104.0,627000.0,6028.846153846153,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,LALITPUR,2005,Kharif,Sugarcane,95.0,213500.0,2247.368421052632,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,LALITPUR,2006,Kharif,Sugarcane,398.0,1533400.0,3852.7638190954776,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,LUCKNOW,2004,Kharif,Sugarcane,428.0,2316500.0,5412.383177570093,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,LUCKNOW,2005,Kharif,Sugarcane,398.0,1967900.0,4944.472361809045,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,LUCKNOW,2006,Kharif,Sugarcane,428.0,2422100.0,5659.112149532711,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAHARAJGANJ,2004,Kharif,Sugarcane,17972.0,102253500.0,5689.600489650567,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAHARAJGANJ,2005,Kharif,Sugarcane,22815.0,136935600.0,6001.998685075607,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAHARAJGANJ,2006,Kharif,Sugarcane,22711.0,114345300.0,5034.798115450662,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAHOBA,2004,Kharif,Sugarcane,1547.0,5984600.0,3868.5197155785386,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAHOBA,2005,Kharif,Sugarcane,1876.0,5903800.0,3147.0149253731342,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAHOBA,2006,Kharif,Sugarcane,1869.0,7973900.0,4266.399143927234,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAINPURI,2004,Kharif,Sugarcane,361.0,1793000.0,4966.759002770084,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAINPURI,2005,Kharif,Sugarcane,527.0,2655000.0,5037.950664136622,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
Uttar Pradesh,MAINPURI,2006,Kharif,Sugarcane,361.0,1943800.0,5384.48753462604,120.0,45.0,35.0,7.6,29.42583333333333,17.59,21.5,28.63,35.79,39.58,38.81,33.7,32.1,31.12,29.07,25.1,20.12
